;url;INTERNY;STUD;ZAM;PON;UTO;STR;STV;PIA;SOB;NED;HOD;HOD_STV
12953;preukazy;0;0;0;0;0;1;0;0;0;0;13;169.0
12954;studium HTTP;0;0;0;0;0;1;0;0;0;0;12;144.0
12955;studium;0;0;0;0;0;1;0;0;0;0;12;144.0
12956;fakulty-a-sucasti HTTP;0;0;0;0;0;1;0;0;0;0;12;144.0
12957;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;12;144.0
12958;univerzita;0;0;0;0;0;1;0;0;0;0;12;144.0
12959;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;12;144.0
12960;studium;0;0;0;0;0;1;0;0;0;0;12;144.0
12961;studium;0;0;0;0;0;1;0;0;0;0;13;169.0
12962;studium;0;0;0;0;0;1;0;0;0;0;14;196.0
12963;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
12964;en;0;0;0;0;0;1;0;0;0;0;13;169.0
12965;sk;0;0;0;0;0;1;0;0;0;0;13;169.0
12966;uvod;0;0;0;0;0;1;0;0;0;0;13;169.0
12967;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;13;169.0
12968;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;13;169.0
12969;uvod;0;0;0;0;0;1;0;0;0;0;13;169.0
12970;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;13;169.0
12971;uvod;0;0;0;0;0;1;0;0;0;0;13;169.0
12972;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;13;169.0
12973;uvod;0;0;0;0;0;1;0;0;0;0;13;169.0
12974;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;13;169.0
12975;verejnost;0;0;0;0;0;1;0;0;0;0;11;121.0
12976;studium;0;0;0;0;0;1;0;0;0;0;18;324.0
12977;studium;0;0;0;0;0;1;0;0;0;0;19;361.0
12978;en;0;0;0;0;0;1;0;0;0;0;19;361.0
12979;en;0;0;0;0;0;1;0;0;0;0;19;361.0
12980;en;0;0;0;0;0;1;0;0;0;0;19;361.0
12981;uvod;0;0;0;0;0;1;0;0;0;0;06;36.0
12982;uvod;0;0;0;0;0;1;0;0;0;0;21;441.0
12983;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
12984;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
12985;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
12986;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
12987;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
12988;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
12989;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
12990;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
12991;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
12992;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
12993;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
12994;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
12995;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
12996;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
12997;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
12998;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
12999;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
13000;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
13001;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
13002;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
13003;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
13004;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
13005;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
13006;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
13007;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
13008;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
13009;verejnost;0;0;0;0;0;1;0;0;0;0;21;441.0
13010;uvod;0;0;0;0;0;1;0;0;0;0;21;441.0
13011;uvod;0;0;0;0;0;1;0;0;0;0;18;324.0
13012;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
13013;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
13014;fakulty-a-sucasti HTTP;0;0;0;0;0;1;0;0;0;0;09;81.0
13015;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;09;81.0
13016;prijimacie-konanie;0;0;0;0;0;1;0;0;0;0;09;81.0
13017;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;09;81.0
13018;univerzita;0;0;0;0;0;1;0;0;0;0;09;81.0
13019;uvod;0;0;0;0;0;1;0;0;0;0;12;144.0
13020;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;12;144.0
13021;prijimacie-konanie;0;0;0;0;0;1;0;0;0;0;12;144.0
13022;univerzita;0;0;0;0;0;1;0;0;0;0;12;144.0
13023;univerzita;0;0;0;0;0;1;0;0;0;0;12;144.0
13024;verejnost;0;0;0;0;0;1;0;0;0;0;12;144.0
13025;verejnost;0;0;0;0;0;1;0;0;0;0;12;144.0
13026;verejnost;0;0;0;0;0;1;0;0;0;0;12;144.0
13027;verejnost;0;0;0;0;0;1;0;0;0;0;11;121.0
13028;verejnost;0;0;0;0;0;1;0;0;0;0;11;121.0
13029;verejnost;0;0;0;0;0;1;0;0;0;0;11;121.0
13030;verejnost;0;0;0;0;0;1;0;0;0;0;11;121.0
13031;verejnost;0;0;0;0;0;1;0;0;0;0;11;121.0
13032;verejnost;0;0;0;0;0;1;0;0;0;0;11;121.0
13033;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;10;100.0
13034;uvod;0;0;0;0;0;1;0;0;0;0;07;49.0
13035;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;07;49.0
13036;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
13037;studium;0;0;0;0;0;1;0;0;0;0;09;81.0
13038;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
13039;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;11;121.0
13040;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;12;144.0
13041;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
13042;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;11;121.0
13043;uvod;0;0;0;0;0;1;0;0;0;0;18;324.0
13044;prijimacie-konanie;0;0;0;0;0;1;0;0;0;0;14;196.0
13045;uvod;0;0;0;0;0;1;0;0;0;0;15;225.0
13046;uvod;0;0;0;0;0;1;0;0;0;0;15;225.0
13047;component;0;0;0;0;0;1;0;0;0;0;15;225.0
13048;uvod;0;0;0;0;0;1;0;0;0;0;15;225.0
13049;univerzita;0;0;0;0;0;1;0;0;0;0;15;225.0
13050;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
13051;component;0;0;0;0;0;1;0;0;0;0;09;81.0
13052;component;0;0;0;0;0;1;0;0;0;0;09;81.0
13053;univerzita;0;0;0;0;0;1;0;0;0;0;09;81.0
13054;studium;0;0;0;0;0;1;0;0;0;0;09;81.0
13055;images;0;0;0;0;0;1;0;0;0;0;09;81.0
13056;studium;0;0;0;0;0;1;0;0;0;0;09;81.0
13057;images;0;0;0;0;0;1;0;0;0;0;09;81.0
13058;studium;0;0;0;0;0;1;0;0;0;0;09;81.0
13059;images;0;0;0;0;0;1;0;0;0;0;09;81.0
13060;studium;0;0;0;0;0;1;0;0;0;0;09;81.0
13061;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
13062;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;09;81.0
13063;prijimacie-konanie;0;0;0;0;0;1;0;0;0;0;09;81.0
13064;studium;0;0;0;0;0;1;0;0;0;0;09;81.0
13065;univerzita;0;0;0;0;0;1;0;0;0;0;09;81.0
13066;fakulty-a-sucasti HTTP;0;0;0;0;0;1;0;0;0;0;14;196.0
13067;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;14;196.0
13068;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;14;196.0
13069;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13070;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13071;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13072;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13073;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13074;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13075;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13076;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13077;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13078;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13079;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13080;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13081;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13082;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13083;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13084;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13085;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13086;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;14;196.0
13087;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13088;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13089;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13090;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13091;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13092;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13093;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13094;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13095;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13096;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13097;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13098;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13099;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13100;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13101;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13102;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;14;196.0
13103;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;14;196.0
13104;uvod;0;0;0;0;0;0;1;0;0;0;05;25.0
13105;uvod;0;0;0;0;0;0;1;0;0;0;05;25.0
13106;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;18;324.0
13107;ubytovanie;0;0;0;0;0;1;0;0;0;0;18;324.0
13108;images;0;0;0;0;0;1;0;0;0;0;18;324.0
13109;ubytovanie;0;0;0;0;0;1;0;0;0;0;18;324.0
13110;2014-zabavny-vedomostny-kviz-2018 HTTP;0;0;0;0;0;1;0;0;0;0;14;196.0
13111;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;11;121.0
13112;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;11;121.0
13113;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;11;121.0
13114;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;11;121.0
13115;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;11;121.0
13116;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;11;121.0
13117;uvod;0;0;0;0;0;1;0;0;0;0;22;484.0
13118;uvod;0;0;0;0;0;1;0;0;0;0;18;324.0
13119;images;0;0;0;0;0;1;0;0;0;0;09;81.0
13120;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13121;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13122;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13123;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13124;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13125;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13126;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13127;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13128;verejnost;0;0;0;0;0;1;0;0;0;0;14;196.0
13129;images;0;0;0;0;0;1;0;0;0;0;14;196.0
13130;uvod;0;0;0;0;0;1;0;0;0;0;14;196.0
13131;uvod;0;0;0;0;0;1;0;0;0;0;17;289.0
13132;uvod;0;0;0;0;0;1;0;0;0;0;08;64.0
13133;uvod;0;0;0;0;0;1;0;0;0;0;08;64.0
13134;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
13135;medzinarodne-vztahy;0;0;0;0;0;1;0;0;0;0;06;36.0
13136;univerzita;0;0;0;0;0;1;0;0;0;0;06;36.0
13137;uvod;0;0;0;0;0;1;0;0;0;0;08;64.0
13138;univerzita HTTP;0;0;0;0;0;1;0;0;0;0;08;64.0
13139;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;08;64.0
13140;media-a-marketing;0;0;0;0;0;1;0;0;0;0;07;49.0
13141;uvod;0;0;0;0;0;1;0;0;0;0;07;49.0
13142;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
13143;univerzita;0;0;0;0;0;1;0;0;0;0;09;81.0
13144;univerzita;0;0;0;0;0;1;0;0;0;0;09;81.0
13145;univerzita;0;0;0;0;0;1;0;0;0;0;09;81.0
13146;univerzita;0;0;0;0;0;1;0;0;0;0;12;144.0
13147;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;15;225.0
13148;univerzita;0;0;0;0;0;1;0;0;0;0;15;225.0
13149;uvod;0;0;0;0;0;1;0;0;0;0;12;144.0
13150;uvod;0;0;0;0;0;1;0;0;0;0;10;100.0
13151;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
13152;oznamy;0;0;0;0;0;1;0;0;0;0;12;144.0
13153;preukazy;0;0;0;0;0;1;0;0;0;0;12;144.0
13154;oznamy;0;0;0;0;0;1;0;0;0;0;12;144.0
13155;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;19;361.0
13156;uvod;0;0;0;0;0;1;0;0;0;0;06;36.0
13157;univerzita;0;0;0;0;0;1;0;0;0;0;06;36.0
13158;uvod;0;0;0;0;0;1;0;0;0;0;08;64.0
13159;univerzita;0;0;0;0;0;1;0;0;0;0;08;64.0
13160;uvod;0;0;0;0;0;1;0;0;0;0;12;144.0
13161;univerzita;0;0;0;0;0;1;0;0;0;0;11;121.0
13162;prijimacie-konanie;0;0;0;0;0;1;0;0;0;0;11;121.0
13163;univerzita;0;0;0;0;0;1;0;0;0;0;11;121.0
13164;prijimacie-konanie HTTP;0;0;0;0;0;1;0;0;0;0;11;121.0
13165;univerzita;0;0;0;0;0;1;0;0;0;0;11;121.0
13166;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;08;64.0
13167;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;08;64.0
13168;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;08;64.0
13169;uvod;0;0;0;0;0;1;0;0;0;0;12;144.0
13170;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;12;144.0
13171;tz;0;0;0;0;0;1;0;0;0;0;12;144.0
13172;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;12;144.0
13173;uvod;0;0;0;0;0;1;0;0;0;0;06;36.0
13174;uvod;0;0;0;0;0;1;0;0;0;0;13;169.0
13175;uvod;0;0;0;0;0;1;0;0;0;0;19;361.0
13176;studium;0;0;0;0;0;1;0;0;0;0;07;49.0
13177;fakulty-a-sucasti HTTP;0;0;0;0;0;1;0;0;0;0;18;324.0
13178;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;18;324.0
13179;univerzita;0;0;0;0;0;1;0;0;0;0;18;324.0
13180;univerzita;0;0;0;0;0;1;0;0;0;0;18;324.0
13181;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;18;324.0
13182;fakulty-a-sucasti HTTP;0;0;0;0;0;1;0;0;0;0;18;324.0
13183;informacie;0;0;0;0;0;1;0;0;0;0;18;324.0
13184;verejnost;0;0;0;0;0;1;0;0;0;0;18;324.0
13185;uvod;0;0;0;0;0;1;0;0;0;0;20;400.0
13186;prijimacie-konanie;0;0;0;0;0;1;0;0;0;0;20;400.0
13187;uvod;0;0;0;0;0;1;0;0;0;0;20;400.0
13188;studium;0;0;0;0;0;1;0;0;0;0;13;169.0
13189;informacie;0;0;0;0;0;1;0;0;0;0;09;81.0
13190;verejnost;0;0;0;0;0;1;0;0;0;0;09;81.0
13191;uvod;0;0;0;0;0;1;0;0;0;0;09;81.0
13192;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;09;81.0
13193;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;09;81.0
13194;studium;0;0;0;0;0;1;0;0;0;0;09;81.0
13195;helpdesk;0;0;0;0;0;1;0;0;0;0;10;100.0
13196;uvod;0;0;0;0;0;1;0;0;0;0;13;169.0
13197;prijimacie-konanie;0;0;0;0;0;1;0;0;0;0;16;256.0
13198;uvod;0;0;0;0;0;1;0;0;0;0;14;196.0
13199;verejnost;0;0;0;0;0;1;0;0;0;0;15;225.0
13200;uvod;0;0;0;0;0;1;0;0;0;0;15;225.0
13201;uvod;0;0;0;0;0;1;0;0;0;0;08;64.0
13202;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
13203;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13204;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13205;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13206;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13207;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13208;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13209;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13210;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13211;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13212;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13213;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13214;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13215;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13216;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13217;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13218;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13219;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13220;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13221;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13222;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13223;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13224;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13225;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13226;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13227;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13228;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13229;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13230;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13231;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13232;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13233;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13234;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13235;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13236;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13237;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13238;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13239;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13240;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13241;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13242;images;0;0;0;0;0;1;0;0;0;0;08;64.0
13243;uvod;0;0;0;0;0;1;0;0;0;0;20;400.0
13244;uvod;0;0;0;0;0;1;0;0;0;0;17;289.0
13245;stipendia;0;0;0;0;0;1;0;0;0;0;12;144.0
13246;uvod;0;0;0;0;0;1;0;0;0;0;20;400.0
13247;uvod;0;0;0;0;0;1;0;0;0;0;20;400.0
13248;uvod;0;0;0;0;0;1;0;0;0;0;20;400.0
13249;uvod;0;0;0;0;0;1;0;0;0;0;20;400.0
13250;verejnost;0;0;0;0;0;1;0;0;0;0;20;400.0
13251;uvod;0;0;0;0;0;1;0;0;0;0;20;400.0
13252;uvod;0;0;0;0;0;1;0;0;0;0;10;100.0
13253;prijimacie-konanie;0;0;0;0;0;0;1;0;0;0;04;16.0
13254;uvod;0;0;0;0;0;1;0;0;0;0;23;529.0
13255;en;0;0;0;0;0;1;0;0;0;0;11;121.0
13256;sk;0;0;0;0;0;1;0;0;0;0;11;121.0
13257;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
13258;verejnost;0;0;0;0;0;1;0;0;0;0;11;121.0
13259;component;0;0;0;0;0;1;0;0;0;0;11;121.0
13260;verejnost;0;0;0;0;0;1;0;0;0;0;11;121.0
13261;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;11;121.0
13262;verejnost;0;0;0;0;0;1;0;0;0;0;11;121.0
13263;verejnost;0;0;0;0;0;1;0;0;0;0;11;121.0
13264;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;11;121.0
13265;uradna-tabula;0;0;0;0;0;1;0;0;0;0;11;121.0
13266;verejnost;0;0;0;0;0;1;0;0;0;0;11;121.0
13267;uvod;0;0;0;0;0;1;0;0;0;0;18;324.0
13268;fakulty-a-sucasti HTTP;0;0;0;0;0;1;0;0;0;0;18;324.0
13269;fakulty-a-sucasti HTTP;0;0;0;0;0;1;0;0;0;0;18;324.0
13270;fakulty-a-sucasti HTTP;0;0;0;0;0;1;0;0;0;0;18;324.0
13271;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;18;324.0
13272;images;0;0;0;0;0;1;0;0;0;0;19;361.0
13273;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13274;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13275;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13276;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13277;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13278;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13279;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13280;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13281;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13282;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13283;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13284;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13285;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13286;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13287;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13288;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13289;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13290;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13291;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13292;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13293;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13294;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13295;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13296;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13297;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13298;images;0;0;0;0;0;1;0;0;0;0;19;361.0
13299;images;0;0;0;0;0;1;0;0;0;0;19;361.0
13300;stipendia;0;0;0;0;0;1;0;0;0;0;22;484.0
13301;studium;0;0;0;0;0;1;0;0;0;0;10;100.0
13302;uvod;0;0;0;0;0;1;0;0;0;0;10;100.0
13303;uvod;0;0;0;0;0;1;0;0;0;0;10;100.0
13304;prijimacie-konanie HTTP;0;0;0;0;0;1;0;0;0;0;10;100.0
13305;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
13306;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
13307;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
13308;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
13309;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
13310;verejnost;0;0;0;0;0;1;0;0;0;0;08;64.0
13311;uvod;0;0;0;0;0;1;0;0;0;0;07;49.0
13312;uvod;0;0;0;0;0;1;0;0;0;0;18;324.0
13313;uvod;0;0;0;0;0;1;0;0;0;0;18;324.0
13314;prijimacie-konanie;0;0;0;0;0;1;0;0;0;0;18;324.0
13315;uvod;0;0;0;0;0;1;0;0;0;0;18;324.0
13316;fakulty-a-sucasti HTTP;0;0;0;0;0;1;0;0;0;0;18;324.0
13317;fakulty-a-sucasti HTTP;0;0;0;0;0;1;0;0;0;0;18;324.0
13318;univerzita;0;0;0;0;0;1;0;0;0;0;18;324.0
13319;univerzita;0;0;0;0;0;1;0;0;0;0;18;324.0
13320;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;18;324.0
13321;uvod;0;0;0;0;0;1;0;0;0;0;05;25.0
13322;studium;0;0;0;0;0;1;0;0;0;0;07;49.0
13323;studium;0;0;0;0;0;1;0;0;0;0;07;49.0
13324;studium;0;0;0;0;0;1;0;0;0;0;07;49.0
13325;studium;0;0;0;0;0;1;0;0;0;0;12;144.0
13326;studium;0;0;0;0;0;1;0;0;0;0;15;225.0
13327;uvod;0;0;0;0;0;1;0;0;0;0;07;49.0
13328;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
13329;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
13330;uvod;0;0;0;0;0;1;0;0;0;0;11;121.0
13331;images;0;0;0;0;0;1;0;0;0;0;19;361.0
13332;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13333;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13334;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13335;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13336;verejnost;0;0;0;0;0;1;0;0;0;0;19;361.0
13337;images;0;0;0;0;0;1;0;0;0;0;19;361.0
13338;verejnost;0;0;0;0;0;1;0;0;0;0;06;36.0
13339;studium HTTP;0;0;0;0;0;1;0;0;0;0;19;361.0
13340;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;10;100.0
13341;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;10;100.0
13342;univerzita;0;0;0;0;0;1;0;0;0;0;10;100.0
13343;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;10;100.0
13344;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;11;121.0
13345;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;11;121.0
13346;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;11;121.0
13347;fakulty-a-sucasti;0;0;0;0;0;1;0;0;0;0;11;121.0
13348;media;0;0;0;0;0;1;0;0;0;0;11;121.0
13349;univerzita;0;0;0;0;0;1;0;0;0;0;17;289.0
13350;component;0;0;0;0;0;1;0;0;0;0;17;289.0
13351;component;0;0;0;0;0;1;0;0;0;0;17;289.0
13352;component;0;0;0;0;0;1;0;0;0;0;17;289.0
13353;univerzita;0;0;0;0;0;1;0;0;0;0;17;289.0
13354;granty;0;0;0;0;0;1;0;0;0;0;20;400.0
